URL,名称,住所,最寄駅,施工年月,市区
https://db.self-in.com/mansion/550836.html,クローバーマンション曰佐中公園,福岡県福岡市南区曰佐4丁目23番20号,['的場二丁目バス停より 徒歩26分'],1987年7月,福岡市南区
https://db.self-in.com/mansion/580970.html,ロワールマンション長丘,福岡県福岡市南区長丘3丁目11番18号,['高宮駅より バス10分'],1987年7月,福岡市南区
https://db.self-in.com/mansion/736205.html,長丘パークマンション,福岡県福岡市南区長丘5丁目11番3号,['博多駅より バス30分'],1987年7月,福岡市南区
https://db.self-in.com/mansion/584620.html,アンピール第３西大橋,福岡県福岡市南区三宅3丁目20番19号,['大橋駅より 徒歩20分'],1987年4月,福岡市南区
https://db.self-in.com/mansion/716561.html,東峰マンション清水２,福岡県福岡市南区清水1丁目8番50号,['博多駅より バス11分'],1987年4月,福岡市南区
https://db.self-in.com/mansion/582752.html,エクレール大橋東,福岡県福岡市南区塩原1丁目4番10号,"['竹下駅より 徒歩7分', '大橋駅より 徒歩14分']",1987年3月,福岡市南区
https://db.self-in.com/mansion/588446.html,ユーハイム大橋,福岡県福岡市南区大橋4丁目14番5号,['大橋駅より 徒歩6分'],1987年3月,福岡市南区
https://db.self-in.com/mansion/573091.html,藤和ライブタウン長住南,福岡県福岡市南区桧原2丁目52番3号,"['桧原三ツ角バス停より 徒歩1分', '高宮駅より バス18分']",1987年3月,福岡市南区
https://db.self-in.com/mansion/510149.html,メゾン・ド・シャルル,福岡県福岡市南区大橋2丁目6番19号,"['大橋駅より 徒歩7分', '竹下駅より 徒歩20分']",1987年3月,福岡市南区
https://db.self-in.com/mansion/572666.html,朝日プラザ大橋南,福岡県福岡市南区横手4丁目12番8号,"['大橋駅より 徒歩18分', '横手四丁目バス停より 徒歩2分', '大橋駅より バス11分']",1987年3月,福岡市南区
https://db.self-in.com/mansion/507753.html,ライオンズマンション長住中央公園,福岡県福岡市南区長住5丁目16番22号,['高宮駅より バス16分'],1987年3月,福岡市南区
https://db.self-in.com/mansion/579377.html,パークハイム寺塚,福岡県福岡市南区寺塚2丁目30番23号,['西鉄福岡（天神）駅より バス23分'],1987年2月,福岡市南区
https://db.self-in.com/mansion/564120.html,ライオンズマンション筑紫丘西,福岡県福岡市南区若久1丁目27番2号,"['高宮駅より 徒歩19分', '西鉄バス「宮の下」バス停より 徒歩3分', '大橋駅より バス21分']",1987年1月,福岡市南区
https://db.self-in.com/mansion/510083.html,メゾン・ド・クレール,福岡県福岡市南区塩原4丁目19番25号,['大橋駅より 徒歩6分'],1986年12月,福岡市南区
https://db.self-in.com/mansion/741168.html,クローバーマンション長住,福岡県福岡市南区長住3丁目3番10号,['博多駅より バス30分'],1986年12月,福岡市南区
https://db.self-in.com/mansion/733220.html,星和大橋南コーポラス,福岡県福岡市南区横手4丁目5番5号,['大橋駅より バス6分'],1986年11月,福岡市南区
https://db.self-in.com/mansion/508114.html,フォレックス西大橋,福岡県福岡市南区向新町2丁目13番1号,['大橋駅より バス9分'],1986年10月,福岡市南区
https://db.self-in.com/mansion/507646.html,ライオンズマンション大橋第2,福岡県福岡市南区大橋4丁目26番48号,['大橋駅より 徒歩5分'],1986年9月,福岡市南区
https://db.self-in.com/mansion/570696.html,エクレール井尻,福岡県福岡市南区井尻5丁目10番1号,['井尻駅より 徒歩2分'],1986年8月,福岡市南区
https://db.self-in.com/mansion/580351.html,ロワールマンション西大橋,福岡県福岡市南区三宅3丁目23番1号,['三宅本町バス停より 徒歩4分'],1986年8月,福岡市南区
https://db.self-in.com/mansion/565910.html,グリーンマンション野間大池,福岡県福岡市南区寺塚1丁目3番,['高宮駅より 徒歩16分'],1986年7月,福岡市南区
https://db.self-in.com/mansion/590668.html,ライオンズマンション大橋,福岡県福岡市南区大橋4丁目28番7号,['大橋駅より 徒歩7分'],1986年6月,福岡市南区
https://db.self-in.com/mansion/508003.html,ロワールマンション長住,福岡県福岡市南区長住2丁目22番24号,"['長住3丁目バス停より 徒歩3分', '高宮駅より バス10分']",1986年6月,福岡市南区
https://db.self-in.com/mansion/552572.html,サーパス寺塚,福岡県福岡市南区寺塚1丁目27番25号,['高宮駅より バス9分'],1986年6月,福岡市南区
https://db.self-in.com/mansion/544262.html,グランピア寺塚,福岡県福岡市南区寺塚2丁目15番5号,['西鉄バス『長丘２丁目』バス停より 徒歩2分'],1986年4月,福岡市南区
https://db.self-in.com/mansion/570554.html,クローバー花畑ガーデン,福岡県福岡市南区柏原1丁目1番35号,"['柏原バス停より 徒歩4分', '高宮駅より バス15分']",1986年4月,福岡市南区
https://db.self-in.com/mansion/732690.html,井尻ロジュマン,福岡県福岡市南区井尻4丁目26番30号,['井尻駅より 徒歩4分'],1986年3月,福岡市南区
https://db.self-in.com/mansion/712984.html,ロマネスク高宮第２,福岡県福岡市南区高宮3丁目12番10号,['高宮駅より 徒歩4分'],1986年3月,福岡市南区
https://db.self-in.com/mansion/560504.html,大橋パークマンション,福岡県福岡市南区向野2丁目20番28号,['大橋駅より 徒歩8分'],1986年3月,福岡市南区
https://db.self-in.com/mansion/716225.html,エスポワール大橋,福岡県福岡市南区大橋3丁目2番28号,['大橋駅より 徒歩5分'],1986年3月,福岡市南区
https://db.self-in.com/mansion/542683.html,アンピール高木,福岡県福岡市南区高木2丁目19番10号,['大橋駅より 徒歩13分'],1986年3月,福岡市南区
https://db.self-in.com/mansion/568568.html,グリーンマンション長丘,福岡県福岡市南区長丘5丁目6番12号,['博多駅より バス27分'],1985年12月,福岡市南区
https://db.self-in.com/mansion/510073.html,エクレール高宮,福岡県福岡市南区高宮2丁目4番3号,"['西鉄平尾駅より 徒歩6分', '高宮駅より 徒歩7分']",1985年11月,福岡市南区
https://db.self-in.com/mansion/570796.html,クローバーハイツ清水,福岡県福岡市南区清水1丁目9番35号,['高宮駅より 徒歩10分'],1985年11月,福岡市南区
https://db.self-in.com/mansion/557760.html,エスポワール長住,福岡県福岡市南区長住2丁目21番22号,['高宮駅より バス10分'],1985年9月,福岡市南区
https://db.self-in.com/mansion/549369.html,エバーライフ筑紫丘高校前,福岡県福岡市南区向野2丁目19番10号,['大橋駅より 徒歩8分'],1985年8月,福岡市南区
https://db.self-in.com/mansion/716511.html,グリーンマンション大橋５,福岡県福岡市南区塩原3丁目13番13号,['大橋駅より 徒歩5分'],1985年7月,福岡市南区
https://db.self-in.com/mansion/557902.html,サンシャイン筑紫丘,福岡県福岡市南区筑紫丘2丁目6番,['西鉄福岡（天神）駅より バス23分'],1985年7月,福岡市南区
https://db.self-in.com/mansion/508269.html,三愛シティライフ西博多,福岡県福岡市南区警弥郷1丁目21番12号,['博多南駅より 徒歩25分'],1985年6月,福岡市南区
https://db.self-in.com/mansion/550053.html,ロワールマンション大橋７,福岡県福岡市南区大橋2丁目15番9号,['大橋駅より 徒歩6分'],1985年5月,福岡市南区
https://db.self-in.com/mansion/744689.html,ライオンズマンション高宮第７,福岡県福岡市南区高宮5丁目10番20号,['高宮駅より 徒歩4分'],1985年5月,福岡市南区
https://db.self-in.com/mansion/508013.html,オリエントハイツ大橋,福岡県福岡市南区三宅3丁目15番5号,['大橋駅より 徒歩13分'],1985年4月,福岡市南区
https://db.self-in.com/mansion/595226.html,グリーンマンション大橋３,福岡県福岡市南区向野2丁目23番3号,['大橋駅より 徒歩6分'],1985年3月,福岡市南区
https://db.self-in.com/mansion/1382703.html,エスポワールマンション大橋,福岡県福岡市南区大橋3丁目2番28号,"['大橋駅より 徒歩6分', '博多駅より バス34分']",1985年3月,福岡市南区
https://db.self-in.com/mansion/508236.html,チサンマンション寺塚,福岡県福岡市南区寺塚2丁目27番29号,"['長丘二丁目バス停より 徒歩3分', '西鉄福岡（天神）駅より バス23分', '高宮駅より バス11分']",1985年3月,福岡市南区
https://db.self-in.com/mansion/509431.html,ルエメゾンロワール大橋,福岡県福岡市南区大橋1丁目20番3号,['大橋駅より 徒歩2分'],1985年3月,福岡市南区
https://db.self-in.com/mansion/723467.html,アンピール筑紫ヶ丘,福岡県福岡市南区向野2丁目20番18号,['大橋駅より 徒歩8分'],1985年2月,福岡市南区
https://db.self-in.com/mansion/569891.html,アンピール第２西大橋,福岡県福岡市南区三宅3丁目5番26号,['大橋駅より 徒歩15分'],1985年2月,福岡市南区
https://db.self-in.com/mansion/576584.html,新栄アンピール筑紫ヶ丘,福岡県福岡市南区向野2丁目20番18号,['大橋駅より 徒歩8分'],1985年2月,福岡市南区
https://db.self-in.com/mansion/1386402.html,ファミール大橋　,福岡県福岡市南区大橋3丁目17番15号,"['大橋駅より 徒歩11分', '井尻駅より 徒歩15分']",1985年2月,福岡市南区
https://db.self-in.com/mansion/729456.html,新栄アンピール第２西大橋マンション,福岡県福岡市南区三宅3丁目5番26号,"['大橋駅より 徒歩15分', '大橋駅より バス7分']",1985年1月,福岡市南区
https://db.self-in.com/mansion/589171.html,ライオンズマンション平和Ｂ,福岡県福岡市南区平和2丁目11番3号,"['西鉄平尾駅より 徒歩15分', '西鉄平尾駅より バス3分']",1985年1月,福岡市南区
https://db.self-in.com/mansion/583305.html,エメラルドマンション井尻南,福岡県福岡市南区横手南町18番27号,['井尻駅より 徒歩11分'],1984年12月,福岡市南区
https://db.self-in.com/mansion/572538.html,ライオンズマンション野間,福岡県福岡市南区野間3丁目21番7号,['高宮駅より 徒歩20分'],1984年10月,福岡市南区
https://db.self-in.com/mansion/588486.html,ロワールマンション井尻第２,福岡県福岡市南区井尻2丁目23番5号,['井尻駅より 徒歩4分'],1984年9月,福岡市南区
https://db.self-in.com/mansion/588506.html,シティマンション高宮,福岡県福岡市南区高宮4丁目23番25号,['高宮駅より 徒歩10分'],1984年9月,福岡市南区
https://db.self-in.com/mansion/567735.html,第３１プリンスマンション寺塚,福岡県福岡市南区寺塚1丁目5番20号,"['長住一丁目バス停より 徒歩2分', '高宮駅より バス9分']",1984年8月,福岡市南区
https://db.self-in.com/mansion/586065.html,藤和野間コープ,福岡県福岡市南区野間2丁目4番16号,['高宮駅より 徒歩13分'],1984年7月,福岡市南区
https://db.self-in.com/mansion/507810.html,朝日プラザ長丘,福岡県福岡市南区長丘2丁目10番25号,"['寺塚バス停より 徒歩4分', '高宮駅より バス10分', '西鉄福岡（天神）駅より バス24分']",1984年7月,福岡市南区
https://db.self-in.com/mansion/713152.html,東峰マンション井尻,福岡県福岡市南区井尻5丁目20番21号,['井尻駅より 徒歩6分'],1984年7月,福岡市南区
https://db.self-in.com/mansion/713410.html,新栄アンピール西大橋,福岡県福岡市南区三宅3丁目34番22号,['大橋駅より 徒歩18分'],1984年7月,福岡市南区
https://db.self-in.com/mansion/508549.html,ユーハイムやよい坂,福岡県福岡市南区鶴田4丁目20番41号,['大橋駅より バス16分'],1984年7月,福岡市南区
https://db.self-in.com/mansion/508243.html,エバーライフ南大橋,福岡県福岡市南区横手3丁目1番31号,"['井尻駅より 徒歩15分', '大橋駅より バス5分']",1984年6月,福岡市南区
https://db.self-in.com/mansion/507875.html,トーカンマンション大橋,福岡県福岡市南区向野2丁目15番29号,['大橋駅より 徒歩5分'],1984年6月,福岡市南区
https://db.self-in.com/mansion/544319.html,メゾンスコーレ長住,福岡県福岡市南区寺塚1丁目18番5号,['高宮駅より バス9分'],1984年6月,福岡市南区
https://db.self-in.com/mansion/585580.html,朝日プラザ大橋２,福岡県福岡市南区大橋2丁目17番17号,['大橋駅より 徒歩5分'],1984年4月,福岡市南区
https://db.self-in.com/mansion/508050.html,ライオンズマンション長住第2,福岡県福岡市南区長住2丁目19番2号,['高宮駅より バス18分'],1984年4月,福岡市南区
https://db.self-in.com/mansion/509723.html,サンパークマンション高宮,福岡県福岡市南区高宮2丁目3番3号,"['高宮駅より 徒歩7分', '西鉄平尾駅より 徒歩7分']",1984年3月,福岡市南区
https://db.self-in.com/mansion/576642.html,サンシャイン大橋,福岡県福岡市南区大橋4丁目14番25号,['大橋駅より 徒歩7分'],1984年3月,福岡市南区
https://db.self-in.com/mansion/507821.html,シャンブル三宅,福岡県福岡市南区三宅3丁目7番24号,['大橋駅より 徒歩16分'],1984年3月,福岡市南区
https://db.self-in.com/mansion/730953.html,東峰マンション清水,福岡県福岡市南区清水1丁目8番41号,['博多駅より バス11分'],1984年3月,福岡市南区
https://db.self-in.com/mansion/550180.html,野間ハウス,福岡県福岡市南区野間4丁目3番,"['高宮駅より 徒歩18分', '大橋駅より 徒歩22分', '高宮駅より バス6分']",1984年2月,福岡市南区
https://db.self-in.com/mansion/507980.html,藤和井尻コープ,福岡県福岡市南区井尻3丁目3番4号,"['井尻駅より 徒歩5分', '笹原駅より 徒歩2分']",1984年1月,福岡市南区
https://db.self-in.com/mansion/507729.html,サンシャイン野間,福岡県福岡市南区向野1丁目19番27号,"['高宮駅より 徒歩5分', '大橋駅より 徒歩10分']",1984年1月,福岡市南区
https://db.self-in.com/mansion/581727.html,ライオンズマンション平和ガーデン,福岡県福岡市南区平和1丁目23番43号,"['西鉄平尾駅より 徒歩13分', '平和二丁目バス停より 徒歩2分', '天神駅より バス24分']",1984年1月,福岡市南区
https://db.self-in.com/mansion/508273.html,シティマンション井尻,福岡県福岡市南区井尻5丁目11番12号,['井尻駅より 徒歩3分'],1984年1月,福岡市南区
https://db.self-in.com/mansion/728976.html,エバーライフ長住,福岡県福岡市南区寺塚1丁目17番20号,['高宮駅より バス9分'],1984年1月,福岡市南区
https://db.self-in.com/mansion/714060.html,サーパス長丘,福岡県福岡市南区長丘4丁目6番14号,['西鉄平尾駅より 徒歩36分'],1983年12月,福岡市南区
https://db.self-in.com/mansion/507864.html,ベルハイム奥博多,福岡県福岡市南区的場2丁目5番12号,['井尻駅より 徒歩18分'],1983年12月,福岡市南区
https://db.self-in.com/mansion/507750.html,ロワールマンション高宮,福岡県福岡市南区野間1丁目2番18号,['高宮駅より 徒歩2分'],1983年11月,福岡市南区
https://db.self-in.com/mansion/554362.html,ライオンズマンション長丘ガーデン１番館,福岡県福岡市南区長丘2丁目20番21号,"['長丘二丁目第1バス停より 徒歩3分', '西鉄福岡（天神）駅より バス24分', '高宮駅より バス16分']",1983年11月,福岡市南区
https://db.self-in.com/mansion/567729.html,ライオンズマンション長丘ガーデン,福岡県福岡市南区長丘2丁目20番3号,"['西鉄平尾駅より 徒歩29分', '西鉄バス長丘2丁目バス停より 徒歩4分']",1983年11月,福岡市南区
https://db.self-in.com/mansion/724453.html,新栄アンピール井尻,福岡県福岡市南区井尻3丁目17番40号,['井尻駅より 徒歩5分'],1983年11月,福岡市南区
https://db.self-in.com/mansion/581627.html,ライオンズマンション長丘ガーデン２番館,福岡県福岡市南区長丘2丁目20番21号,"['西鉄バス「長丘二丁目」バス停より 徒歩4分', '西鉄福岡（天神）駅より バス24分']",1983年11月,福岡市南区
https://db.self-in.com/mansion/509448.html,スカイマンション井尻,福岡県福岡市南区井尻4丁目1番10号,"['井尻駅より 徒歩1分', '笹原駅より 徒歩8分']",1983年9月,福岡市南区
https://db.self-in.com/mansion/718164.html,サンハイツ大楠１２号棟,福岡県福岡市南区大楠1丁目6番12号,"['高宮駅より 徒歩13分', '西鉄平尾駅より 徒歩15分']",1983年9月,福岡市南区
https://db.self-in.com/mansion/736465.html,イトーピア大橋マンション,福岡県福岡市南区三宅3丁目2番2号,['大橋駅より 徒歩12分'],1983年9月,福岡市南区
https://db.self-in.com/mansion/986120.html,レイクタウン屋形原9棟,福岡県福岡市南区鶴田1丁目17番2号,"['博多南駅より 徒歩49分', '大橋駅より 徒歩62分']",1983年8月,福岡市南区
https://db.self-in.com/mansion/733485.html,ライオンズマンション高宮ガーデン,福岡県福岡市南区高宮5丁目20番24号,['高宮駅より 徒歩7分'],1983年8月,福岡市南区
https://db.self-in.com/mansion/567932.html,新栄アンピール清水,福岡県福岡市南区清水2丁目5番5号,['竹下駅より 徒歩13分'],1983年8月,福岡市南区
https://db.self-in.com/mansion/507879.html,ダイアパレス野間,福岡県福岡市南区野間1丁目9番29号,['高宮駅より 徒歩6分'],1983年8月,福岡市南区
https://db.self-in.com/mansion/553076.html,ロマネスク高宮,福岡県福岡市南区高宮2丁目1番33号,"['西鉄平尾駅より 徒歩7分', '高宮駅より 徒歩6分']",1983年7月,福岡市南区
https://db.self-in.com/mansion/573328.html,井尻中央マンション,福岡県福岡市南区横手南町4番5号,['井尻駅より 徒歩6分'],1983年7月,福岡市南区
https://db.self-in.com/mansion/508394.html,朝日プラザ大橋,福岡県福岡市南区大橋1丁目22番16号,['大橋駅より 徒歩3分'],1983年7月,福岡市南区
https://db.self-in.com/mansion/508396.html,ファミール大橋,福岡県福岡市南区大橋1丁目22番3号,['大橋駅より 徒歩2分'],1983年7月,福岡市南区
https://db.self-in.com/mansion/714884.html,東峰マンション大橋１,福岡県福岡市南区塩原4丁目6番33号,['大橋駅より 徒歩8分'],1983年4月,福岡市南区
https://db.self-in.com/mansion/719506.html,高宮ハウス２,福岡県福岡市南区高宮2丁目9番27号,['高宮駅より 徒歩7分'],1983年4月,福岡市南区
https://db.self-in.com/mansion/730846.html,東峰マンション大橋,福岡県福岡市南区塩原4丁目6番33号,['大橋駅より 徒歩7分'],1983年4月,福岡市南区
https://db.self-in.com/mansion/586882.html,ロータリープラザ大橋,福岡県福岡市南区大橋4丁目13番33号,['大橋駅より 徒歩3分'],1983年3月,福岡市南区
https://db.self-in.com/mansion/507859.html,グランピア高宮,福岡県福岡市南区高宮2丁目1番28号,"['高宮駅より 徒歩7分', '博多駅より バス17分']",1983年3月,福岡市南区
https://db.self-in.com/mansion/562157.html,ロワールマンション大橋５,福岡県福岡市南区向野2丁目1番8号,['大橋駅より 徒歩8分'],1983年2月,福岡市南区
https://db.self-in.com/mansion/508187.html,日商岩井リバーサイドマンションＢ棟,福岡県福岡市南区横手4丁目7番9号,['大橋駅より バス6分'],1983年2月,福岡市南区
https://db.self-in.com/mansion/507893.html,コープ野村大橋,福岡県福岡市南区向野2丁目14番7号,['大橋駅より 徒歩2分'],1983年2月,福岡市南区
https://db.self-in.com/mansion/585812.html,ロマネスク野間,福岡県福岡市南区野間3丁目13番22号,['高宮駅より 徒歩7分'],1983年1月,福岡市南区
https://db.self-in.com/mansion/597087.html,エメラルドマンション清水,福岡県福岡市南区清水2丁目5番7号,['博多駅より バス11分'],1982年12月,福岡市南区
https://db.self-in.com/mansion/720996.html,高宮ハウスＢ棟,福岡県福岡市南区高宮4丁目21番21号,['高宮駅より 徒歩11分'],1982年11月,福岡市南区
https://db.self-in.com/mansion/595967.html,高宮ハウスＡ棟,福岡県福岡市南区高宮4丁目21番20号,['高宮駅より 徒歩11分'],1982年11月,福岡市南区
https://db.self-in.com/mansion/508247.html,ダイアパレス大橋,福岡県福岡市南区大橋1丁目18番1号,['大橋駅より 徒歩5分'],1982年10月,福岡市南区
https://db.self-in.com/mansion/572531.html,エメラルドマンション高木,福岡県福岡市南区高木3丁目5番33号,"['大橋駅より 徒歩15分', '博多駅より バス20分']",1982年10月,福岡市南区
https://db.self-in.com/mansion/548854.html,ロワールマンション井尻,福岡県福岡市南区井尻1丁目32番11号,"['井尻駅より 徒歩2分', '笹原駅より 徒歩10分']",1982年10月,福岡市南区
https://db.self-in.com/mansion/507942.html,スカイマンション高宮,福岡県福岡市南区高宮2丁目6番28号,['高宮駅より 徒歩6分'],1982年9月,福岡市南区
https://db.self-in.com/mansion/550106.html,平尾アイリス,福岡県福岡市南区大楠2丁目8番23号,['西鉄平尾駅より 徒歩4分'],1982年8月,福岡市南区
https://db.self-in.com/mansion/718819.html,ライオンズマンション長住,福岡県福岡市南区長住5丁目11番11号,['高宮駅より バス12分'],1982年8月,福岡市南区
https://db.self-in.com/mansion/556541.html,ネオハイツ大橋,福岡県福岡市南区横手4丁目18番33号,['大橋駅より バス7分'],1982年8月,福岡市南区
https://db.self-in.com/mansion/549307.html,スコーレ長丘,福岡県福岡市南区長丘3丁目20番5号,['高宮駅より 徒歩36分'],1982年7月,福岡市南区
https://db.self-in.com/mansion/585908.html,日商岩井リバーサイドマンションＡ棟,福岡県福岡市南区横手4丁目7番10号,['大橋駅より バス6分'],1982年3月,福岡市南区
https://db.self-in.com/mansion/507905.html,ライオンズマンション高宮第6,福岡県福岡市南区高宮1丁目17番14号,"['西鉄平尾駅より 徒歩7分', '高宮駅より 徒歩10分', '博多駅より バス17分']",1982年2月,福岡市南区
https://db.self-in.com/mansion/557914.html,藤和高宮コープ,福岡県福岡市南区高宮1丁目16番22号,['西鉄平尾駅より 徒歩6分'],1982年2月,福岡市南区
https://db.self-in.com/mansion/508063.html,ライオンズマンション多賀,福岡県福岡市南区多賀1丁目18番22号,['高宮駅より 徒歩9分'],1982年2月,福岡市南区
https://db.self-in.com/mansion/507857.html,日商岩井リバーサイドマンション,福岡県福岡市南区横手4丁目7番9号,['井尻駅より 徒歩15分'],1982年2月,福岡市南区
https://db.self-in.com/mansion/508389.html,グリーンマンション大橋,福岡県福岡市南区横手4丁目1番29号,"['井尻駅より 徒歩17分', '大橋駅より 徒歩15分']",1982年2月,福岡市南区
https://db.self-in.com/mansion/732491.html,九電工グリーンマンション大橋,福岡県福岡市南区横手4丁目1番29号,['大橋駅より バス4分'],1982年2月,福岡市南区
https://db.self-in.com/mansion/720219.html,ライオンズマンション長丘,福岡県福岡市南区長丘3丁目11番29号,['高宮駅より 徒歩35分'],1982年1月,福岡市南区
https://db.self-in.com/mansion/563168.html,ロワールマンション大橋３,福岡県福岡市南区大橋1丁目4番20号,['大橋駅より 徒歩2分'],1982年1月,福岡市南区
https://db.self-in.com/mansion/1424313.html,ロワールマンション大橋２,福岡県福岡市南区大橋1丁目23番23号,"['大橋駅より 徒歩5分', '竹下駅より 徒歩23分']",1981年11月,福岡市南区
https://db.self-in.com/mansion/584167.html,高木サンハイツ,福岡県福岡市南区高木3丁目1番26号,['井尻駅より 徒歩9分'],1981年11月,福岡市南区
https://db.self-in.com/mansion/586094.html,寺塚パークマンション,福岡県福岡市南区寺塚2丁目15番16号,"['長丘二丁目バス停より 徒歩2分', '西鉄福岡（天神）駅より バス23分', '高宮駅より バス7分']",1981年9月,福岡市南区
https://db.self-in.com/mansion/576274.html,クラウンマンション高宮,福岡県福岡市南区高宮1丁目3番15号,['西鉄平尾駅より 徒歩6分'],1981年8月,福岡市南区
https://db.self-in.com/mansion/585010.html,ロワールマンション大橋１,福岡県福岡市南区大橋1丁目19番18号,['大橋駅より 徒歩1分'],1981年8月,福岡市南区
https://db.self-in.com/mansion/572282.html,サンライフ平和ガーデンハウス,福岡県福岡市南区平和1丁目29番37号,"['西鉄平尾駅より 徒歩18分', '西鉄福岡（天神）駅より バス17分']",1981年8月,福岡市南区
https://db.self-in.com/mansion/556986.html,ダイアパレス高宮,福岡県福岡市南区高宮2丁目12番19号,"['西鉄平尾駅より 徒歩8分', '高宮駅より 徒歩8分', '博多駅より バス17分']",1981年8月,福岡市南区
https://db.self-in.com/mansion/567276.html,大橋バーデンハイツ,福岡県福岡市南区横手4丁目13番35号,['大橋駅より 徒歩19分'],1981年8月,福岡市南区
https://db.self-in.com/mansion/771374.html,グランドメゾン長丘,福岡県福岡市南区長丘2丁目17番23号,"['高宮駅より 徒歩28分', '西鉄平尾駅より 徒歩29分', '薬院大通駅より 徒歩38分', '寺塚バス停より 徒歩3分', '七隈駅より 徒歩41分', '高宮駅より バス15分']",1981年6月,福岡市南区
https://db.self-in.com/mansion/577073.html,高宮第２オークマンション,福岡県福岡市南区高宮1丁目3番32号,['西鉄平尾駅より 徒歩5分'],1981年6月,福岡市南区
https://db.self-in.com/mansion/551595.html,サンビューハイツ高宮,福岡県福岡市南区高宮3丁目21番17号,['高宮駅より 徒歩6分'],1981年6月,福岡市南区
https://db.self-in.com/mansion/744531.html,ライオンズマンション高宮第５,福岡県福岡市南区高宮1丁目3番29号,['西鉄平尾駅より 徒歩3分'],1981年5月,福岡市南区
https://db.self-in.com/mansion/710090.html,ビラージュ浄水苑Ｄ棟,福岡県福岡市南区平和1丁目21番56号,['西鉄平尾駅より 徒歩18分'],1981年5月,福岡市南区
https://db.self-in.com/mansion/711407.html,ビラージュ浄水苑Ｂ棟,福岡県福岡市南区平和1丁目21番55号,['西鉄平尾駅より 徒歩19分'],1981年5月,福岡市南区
https://db.self-in.com/mansion/736576.html,ファミール多賀,福岡県福岡市南区多賀1丁目4番40号,['高宮駅より 徒歩10分'],1981年4月,福岡市南区
https://db.self-in.com/mansion/507807.html,ネオハイツ高宮,福岡県福岡市南区大楠2丁目13番26号,['西鉄平尾駅より 徒歩8分'],1981年4月,福岡市南区
https://db.self-in.com/mansion/507578.html,ビラージュ浄水苑,福岡県福岡市南区平和1丁目21番,['西鉄平尾駅より 徒歩18分'],1981年4月,福岡市南区
https://db.self-in.com/mansion/556701.html,ライオンズマンションマキシム萩の宮,福岡県福岡市南区高宮1丁目19番8号,"['西鉄平尾駅より 徒歩11分', '高宮駅より 徒歩12分', '博多駅より バス17分']",1981年3月,福岡市南区
https://db.self-in.com/mansion/573058.html,多賀ハウス,福岡県福岡市南区多賀1丁目1番18号,['高宮駅より 徒歩5分'],1981年1月,福岡市南区
https://db.self-in.com/mansion/560745.html,スカイタウン寺塚,福岡県福岡市南区寺塚2丁目14番28号,"['高宮駅より 徒歩23分', 'スカイタウン寺塚前バス停より 徒歩1分']",1980年12月,福岡市南区
https://db.self-in.com/mansion/712571.html,平和ハウス,福岡県福岡市南区平和2丁目5番28号,['西鉄平尾駅より 徒歩10分'],1980年12月,福岡市南区
https://db.self-in.com/mansion/738417.html,長丘西公園ハウス,福岡県福岡市南区長丘5丁目7番8号,['博多駅より バス27分'],1980年12月,福岡市南区
https://db.self-in.com/mansion/737073.html,シャトレ第２長住,福岡県福岡市南区長丘3丁目2番30号,"['長丘三丁目サニー前バス停より 徒歩1分', '西鉄福岡（天神）駅より バス30分', '高宮駅より バス16分']",1980年8月,福岡市南区
https://db.self-in.com/mansion/580462.html,ロワールマンション野間,福岡県福岡市南区野間1丁目17番8号,['高宮駅より 徒歩10分'],1980年8月,福岡市南区
https://db.self-in.com/mansion/545993.html,皐月マンション高宮,福岡県福岡市南区野間1丁目6番20号,['高宮駅より 徒歩5分'],1980年7月,福岡市南区
https://db.self-in.com/mansion/507897.html,フラワーコーポ平尾,福岡県福岡市南区高宮1丁目1番17号,"['西鉄平尾駅より 徒歩2分', '高宮駅より 徒歩11分']",1980年5月,福岡市南区
https://db.self-in.com/mansion/577299.html,ふよう若久ハイツ,福岡県福岡市南区若久1丁目24番30号,"['高宮駅より 徒歩20分', '大橋駅より 徒歩24分']",1980年4月,福岡市南区
https://db.self-in.com/mansion/507738.html,シャトレ長住,福岡県福岡市南区寺塚1丁目16番24号,"['高宮駅より 徒歩28分', '長住一丁目バス停より 徒歩3分', '大橋駅より バス19分', '高宮駅より バス8分']",1980年4月,福岡市南区
https://db.self-in.com/mansion/578671.html,グリーンマンション多賀,福岡県福岡市南区多賀1丁目7番24号,['高宮駅より 徒歩9分'],1980年4月,福岡市南区
https://db.self-in.com/mansion/716801.html,エトワール大池,福岡県福岡市南区大池1丁目23番12号,"['野間大池バス停より 徒歩2分', '高宮駅より バス6分']",1980年3月,福岡市南区
https://db.self-in.com/mansion/592406.html,メゾンドール野間,福岡県福岡市南区野間4丁目6番1号,['高宮駅より 徒歩11分'],1980年3月,福岡市南区
https://db.self-in.com/mansion/507781.html,長丘コーポ,福岡県福岡市南区長丘2丁目20番1号,"['西鉄バス「長丘二丁目」バス停より 徒歩2分', '西鉄福岡（天神）駅より バス23分']",1980年3月,福岡市南区
https://db.self-in.com/mansion/580743.html,長丘コーポＡ棟,福岡県福岡市南区長丘2丁目20番1号,['高宮駅より 徒歩30分'],1980年3月,福岡市南区
